192,256,15854,1,0,0:0:0:0:
192,192,15875,1,0,0:0:0:0:
256,192,15897,1,0,0:0:0:0:
320,192,15918,1,0,0:0:0:0:
320,128,15939,1,0,0:0:0:0:
256,128,15982,1,0,0:0:0:0:
192,128,16025,1,0,0:0:0:0:
192,192,16068,1,0,0:0:0:0:
192,256,16111,1,0,0:0:0:0:
256,256,16132,1,0,0:0:0:0:
320,256,16154,1,0,0:0:0:0:
320,192,16175,1,0,0:0:0:0:
256,192,16197,1,0,0:0:0:0:
192,192,16218,1,0,0:0:0:0:
192,128,16239,1,0,0:0:0:0:
256,128,16261,1,0,0:0:0:0:
320,128,16282,1,0,0:0:0:0:
320,192,16325,1,0,0:0:0:0:
320,256,16368,1,0,0:0:0:0:
256,256,16411,1,0,0:0:0:0:
192,256,16454,1,0,0:0:0:0:
192,192,16475,1,0,0:0:0:0:
256,192,16497,1,0,0:0:0:0:
320,192,16518,1,0,0:0:0:0:
320,128,16539,1,0,0:0:0:0:
256,128,16561,1,0,0:0:0:0:
256,192,16582,1,0,0:0:0:0:
256,256,16604,1,0,0:0:0:0:
320,256,16625,1,0,0:0:0:0:
320,192,16647,1,0,0:0:0:0:
320,128,16668,1,0,0:0:0:0:
256,128,16711,1,0,0:0:0:0:
192,128,16754,1,0,0:0:0:0:
192,192,16797,1,0,0:0:0:0:
192,256,16839,1,0,0:0:0:0:
256,256,16861,1,0,0:0:0:0:
320,256,16882,1,0,0:0:0:0:
320,192,16904,1,0,0:0:0:0:
256,192,16925,1,0,0:0:0:0:
192,192,16947,1,0,0:0:0:0:
192,128,16968,1,0,0:0:0:0:
256,128,16989,1,0,0:0:0:0:
320,128,17011,1,0,0:0:0:0:
320,192,17054,1,0,0:0:0:0:
320,256,17097,1,0,0:0:0:0:
256,256,17139,1,0,0:0:0:0:
192,256,17182,1,0,0:0:0:0:
192,192,17204,1,0,0:0:0:0:
192,128,17225,1,0,0:0:0:0:
256,128,17247,1,0,0:0:0:0:
256,192,17268,1,0,0:0:0:0:
256,256,17289,1,0,0:0:0:0:
320,256,17311,1,0,0:0:0:0:
320,192,17332,1,0,0:0:0:0:
320,128,17354,1,0,0:0:0:0:
256,128,17397,1,0,0:0:0:0:
192,128,17439,1,0,0:0:0:0:
192,192,17482,1,0,0:0:0:0:
192,256,17525,1,0,0:0:0:0:
256,256,17547,1,0,0:0:0:0:
320,256,17568,1,0,0:0:0:0:
320,192,17589,1,0,0:0:0:0:
256,192,17611,1,0,0:0:0:0:
192,192,17632,1,0,0:0:0:0:
192,128,17654,1,0,0:0:0:0:
256,128,17675,1,0,0:0:0:0:
320,128,17697,1,0,0:0:0:0:
320,192,17739,1,0,0:0:0:0:
320,256,17782,1,0,0:0:0:0:
256,256,17825,1,0,0:0:0:0:
192,256,17868,1,0,0:0:0:0:
192,192,17889,1,0,0:0:0:0:
256,192,17911,1,0,0:0:0:0:
320,192,17932,1,0,0:0:0:0:
320,128,17954,1,0,0:0:0:0:
256,128,17975,1,0,0:0:0:0:
192,128,17997,1,0,0:0:0:0:
192,192,18018,1,0,0:0:0:0:
192,256,18039,1,0,0:0:0:0:
256,256,18082,1,0,0:0:0:0:
320,256,18125,1,0,0:0:0:0:
320,192,18168,1,0,0:0:0:0:
320,128,18211,1,0,0:0:0:0:
256,128,18232,1,0,0:0:0:0:
256,192,18254,1,0,0:0:0:0:
256,256,18275,1,0,0:0:0:0:
192,256,18297,1,0,0:0:0:0:
192,192,18318,1,0,0:0:0:0:
192,128,18339,1,0,0:0:0:0:
256,128,18361,1,0,0:0:0:0:
320,128,18382,1,0,0:0:0:0:
320,192,18425,1,0,0:0:0:0:
320,256,18468,1,0,0:0:0:0:
256,256,18511,1,0,0:0:0:0:
192,256,18554,1,0,0:0:0:0:
192,192,18575,1,0,0:0:0:0:
256,192,18597,1,0,0:0:0:0:
320,192,18618,1,0,0:0:0:0:
320,128,18639,1,0,0:0:0:0:
256,128,18661,1,0,0:0:0:0:
192,128,18682,1,0,0:0:0:0:
192,192,18704,1,0,0:0:0:0:
192,256,18725,1,0,0:0:0:0:
256,256,18768,1,0,0:0:0:0:
320,256,18811,1,0,0:0:0:0:
320,192,18854,1,0,0:0:0:0:
320,128,18897,1,0,0:0:0:0:
256,128,18918,1,0,0:0:0:0:
256,192,18939,1,0,0:0:0:0:
256,256,18961,1,0,0:0:0:0:
192,256,18982,1,0,0:0:0:0:
192,192,19004,1,0,0:0:0:0:
192,128,19025,1,0,0:0:0:0:
256,128,19047,1,0,0:0:0:0:
320,128,19068,1,0,0:0:0:0:
320,192,19111,1,0,0:0:0:0:
320,256,19154,1,0,0:0:0:0:
256,256,19197,1,0,0:0:0:0:
192,256,19239,1,0,0:0:0:0:
192,192,19261,1,0,0:0:0:0:
192,128,19282,1,0,0:0:0:0:
256,128,19304,1,0,0:0:0:0:
256,192,19325,1,0,0:0:0:0:
256,256,19347,1,0,0:0:0:0:
320,256,19368,1,0,0:0:0:0:
320,192,19389,1,0,0:0:0:0:
320,128,19411,1,0,0:0:0:0:
256,128,19454,1,0,0:0:0:0:
192,128,19497,1,0,0:0:0:0:
192,192,19539,1,0,0:0:0:0:
192,256,19582,1,0,0:0:0:0:
256,256,19604,1,0,0:0:0:0:
320,256,19625,1,0,0:0:0:0:
320,192,19647,1,0,0:0:0:0:
256,192,19668,1,0,0:0:0:0:
192,192,19689,1,0,0:0:0:0:
192,128,19711,1,0,0:0:0:0:
256,128,19732,1,0,0:0:0:0:
320,128,19754,1,0,0:0:0:0:
320,192,19797,1,0,0:0:0:0:
320,256,19839,1,0,0:0:0:0:
256,256,19882,1,0,0:0:0:0:
256,192,19904,1,0,0:0:0:0:
256,128,19925,1,0,0:0:0:0:
192,128,19947,1,0,0:0:0:0:
192,192,19968,1,0,0:0:0:0:
192,256,19989,1,0,0:0:0:0:
256,256,20011,1,0,0:0:0:0:
320,256,20032,1,0,0:0:0:0:
320,192,20075,1,0,0:0:0:0:
320,128,20118,1,0,0:0:0:0:
256,128,20161,1,0,0:0:0:0:
192,128,20204,1,0,0:0:0:0:
192,192,20247,1,0,0:0:0:0:
192,256,20268,1,0,0:0:0:0:
256,256,20289,1,0,0:0:0:0:
320,256,20311,1,0,0:0:0:0:
320,192,20332,1,0,0:0:0:0:
320,128,20354,1,0,0:0:0:0:
256,128,20375,1,0,0:0:0:0:
256,192,20397,1,0,0:0:0:0:
256,256,20418,1,0,0:0:0:0:
192,256,20439,1,0,0:0:0:0:
192,192,20482,1,0,0:0:0:0:
192,128,20525,1,0,0:0:0:0:
256,128,20568,1,0,0:0:0:0:
320,128,20611,1,0,0:0:0:0:
320,192,20632,1,0,0:0:0:0:
320,256,20654,1,0,0:0:0:0:
256,256,20675,1,0,0:0:0:0:
256,192,20697,1,0,0:0:0:0:
256,128,20718,1,0,0:0:0:0:
192,128,20739,1,0,0:0:0:0:
192,192,20761,1,0,0:0:0:0:
192,256,20782,1,0,0:0:0:0:
320,192,20954,1,0,0:0:0:0:
192,128,21125,1,0,0:0:0:0:
192,256,21297,1,0,0:0:0:0:
256,256,21318,1,0,0:0:0:0:
320,256,21339,1,0,0:0:0:0:
320,192,21361,1,0,0:0:0:0:
256,192,21382,1,0,0:0:0:0:
192,192,21404,1,0,0:0:0:0:
192,128,21425,1,0,0:0:0:0:
256,128,21447,1,0,0:0:0:0:
256,192,21468,1,0,0:0:0:0:
256,256,21489,1,0,0:0:0:0:
192,256,21511,1,0,0:0:0:0:
192,192,21532,1,0,0:0:0:0:
256,192,21554,1,0,0:0:0:0:
320,192,21575,1,0,0:0:0:0:
320,128,21597,1,0,0:0:0:0:
256,128,21618,1,0,0:0:0:0:
192,128,21639,1,0,0:0:0:0:
192,192,21661,1,0,0:0:0:0:
192,256,21682,1,0,0:0:0:0:
256,256,21704,1,0,0:0:0:0:
320,256,21725,1,0,0:0:0:0:
320,192,21747,1,0,0:0:0:0:
256,192,21768,1,0,0:0:0:0:
192,192,21789,1,0,0:0:0:0:
192,128,21811,1,0,0:0:0:0:
256,128,21832,1,0,0:0:0:0:
256,192,21854,1,0,0:0:0:0:
256,256,21875,1,0,0:0:0:0:
192,256,21897,1,0,0:0:0:0:
192,192,21918,1,0,0:0:0:0:
256,192,21939,1,0,0:0:0:0:
320,192,21961,1,0,0:0:0:0:
320,128,21982,1,0,0:0:0:0:
192,192,22068,1,0,0:0:0:0:
320,256,22154,1,0,0:0:0:0:
256,128,22239,1,0,0:0:0:0:
192,256,22325,1,0,0:0:0:0:
320,128,22411,1,0,0:0:0:0:
256,256,22497,1,0,0:0:0:0:
192,128,22582,1,0,0:0:0:0:
320,256,22668,1,0,0:0:0:0:
256,128,22754,1,0,0:0:0:0:
192,256,22839,1,0,0:0:0:0:
320,192,22925,1,0,0:0:0:0:
192,192,23011,1,0,0:0:0:0:
320,256,23097,1,0,0:0:0:0:
320,128,23182,1,0,0:0:0:0:
256,256,23268,1,0,0:0:0:0:
192,128,23354,1,0,0:0:0:0:
320,256,23439,1,0,0:0:0:0:
320,128,23525,1,0,0:0:0:0:
192,256,23611,1,0,0:0:0:0:
320,192,23697,1,0,0:0:0:0:
192,192,23782,1,0,0:0:0:0:
320,256,23868,1,0,0:0:0:0:
192,128,23954,1,0,0:0:0:0:
256,256,24039,1,0,0:0:0:0:
320,128,24125,1,0,0:0:0:0:
192,192,24211,1,0,0:0:0:0:
320,256,24297,1,0,0:0:0:0:
256,128,24382,1,0,0:0:0:0:
192,256,24554,1,0,0:0:0:0:
192,256,24575,1,0,0:0:0:0:
320,192,24597,1,0,0:0:0:0:
320,192,24618,1,0,0:0:0:0:
192,128,24639,1,0,0:0:0:0:
192,128,24661,1,0,0:0:0:0:
256,256,24682,1,0,0:0:0:0:
256,256,24704,1,0,0:0:0:0:
320,128,24725,1,0,0:0:0:0:
192,192,24811,1,0,0:0:0:0:
320,256,24897,1,0,0:0:0:0:
320,128,24982,1,0,0:0:0:0:
256,256,25068,1,0,0:0:0:0:
192,128,25154,1,0,0:0:0:0:
320,256,25239,1,0,0:0:0:0:
256,128,25325,1,0,0:0:0:0:
192,256,25411,1,0,0:0:0:0:
320,192,25497,1,0,0:0:0:0:
192,128,25582,1,0,0:0:0:0:
320,256,25668,1,0,0:0:0:0:
320,128,25754,1,0,0:0:0:0:
256,256,25839,1,0,0:0:0:0:
192,128,25925,1,0,0:0:0:0:
320,256,26011,1,0,0:0:0:0:
320,128,26097,1,0,0:0:0:0:
256,128,26118,1,0,0:0:0:0:
192,128,26139,1,0,0:0:0:0:
192,192,26161,1,0,0:0:0:0:
256,192,26182,1,0,0:0:0:0:
320,192,26204,1,0,0:0:0:0:
320,256,26225,1,0,0:0:0:0:
256,256,26247,1,0,0:0:0:0:
192,256,26268,1,0,0:0:0:0:
192,192,26311,1,0,0:0:0:0:
192,128,26354,1,0,0:0:0:0:
256,128,26397,1,0,0:0:0:0:
320,128,26439,1,0,0:0:0:0:
320,192,26461,1,0,0:0:0:0:
320,256,26482,1,0,0:0:0:0:
256,256,26504,1,0,0:0:0:0:
256,192,26525,1,0,0:0:0:0:
256,128,26547,1,0,0:0:0:0:
192,128,26568,1,0,0:0:0:0:
192,192,26589,1,0,0:0:0:0:
192,256,26611,1,0,0:0:0:0:
256,256,26654,1,0,0:0:0:0:
320,256,26697,1,0,0:0:0:0:
320,192,26739,1,0,0:0:0:0:
320,128,26782,1,0,0:0:0:0:
320,128,26804,1,0,0:0:0:0:
192,192,26825,1,0,0:0:0:0:
192,192,26847,1,0,0:0:0:0:
320,256,26868,1,0,0:0:0:0:
320,256,26889,1,0,0:0:0:0:
256,128,26911,1,0,0:0:0:0:
256,128,26932,1,0,0:0:0:0:
192,256,26954,1,0,0:0:0:0:
192,256,26975,1,0,0:0:0:0:
320,192,26997,1,0,0:0:0:0:
320,192,27018,1,0,0:0:0:0:
192,128,27039,1,0,0:0:0:0:
192,128,27061,1,0,0:0:0:0:
256,256,27082,1,0,0:0:0:0:
256,256,27104,1,0,0:0:0:0:
320,128,27125,1,0,0:0:0:0:
320,128,27147,1,0,0:0:0:0:
192,192,27168,1,0,0:0:0:0:
192,192,27190,1,0,0:0:0:0:
320,256,27211,1,0,0:0:0:0:
320,256,27232,1,0,0:0:0:0:
256,128,27254,1,0,0:0:0:0:
256,128,27275,1,0,0:0:0:0:
192,256,27297,1,0,0:0:0:0:
192,256,27318,1,0,0:0:0:0:
320,192,27340,1,0,0:0:0:0:
320,192,27361,1,0,0:0:0:0:
192,128,27382,1,0,0:0:0:0:
192,128,27404,1,0,0:0:0:0:
256,256,27425,1,0,0:0:0:0:
256,256,27447,1,0,0:0:0:0:
320,128,27468,1,0,0:0:0:0:
320,256,27554,1,0,0:0:0:0:
256,128,27639,1,0,0:0:0:0:
192,256,27725,1,0,0:0:0:0:
320,192,27811,1,0,0:0:0:0:
192,128,27897,1,0,0:0:0:0:
256,256,27982,1,0,0:0:0:0:
320,128,28068,1,0,0:0:0:0:
320,256,28154,1,0,0:0:0:0:
256,128,28239,1,0,0:0:0:0:
192,256,28325,1,0,0:0:0:0:
320,192,28411,1,0,0:0:0:0:
192,128,28497,1,0,0:0:0:0:
256,256,28582,1,0,0:0:0:0:
320,128,28668,1,0,0:0:0:0:
320,256,28754,1,0,0:0:0:0:
256,128,28839,1,0,0:0:0:0:
192,256,28925,1,0,0:0:0:0:
320,192,29011,1,0,0:0:0:0:
192,128,29097,1,0,0:0:0:0:
256,256,29182,1,0,0:0:0:0:
320,128,29268,1,0,0:0:0:0:
320,256,29354,1,0,0:0:0:0:
256,128,29439,1,0,0:0:0:0:
192,256,29525,1,0,0:0:0:0:
320,192,29611,1,0,0:0:0:0:
192,192,29697,1,0,0:0:0:0:
320,256,29782,1,0,0:0:0:0:
320,128,29868,1,0,0:0:0:0:
192,192,30039,1,0,0:0:0:0:
192,192,30061,1,0,0:0:0:0:
320,256,30082,1,0,0:0:0:0:
320,256,30104,1,0,0:0:0:0:
320,128,30125,1,0,0:0:0:0:
320,128,30147,1,0,0:0:0:0:
192,192,30168,1,0,0:0:0:0:
192,192,30189,1,0,0:0:0:0:
320,256,30211,1,0,0:0:0:0:
256,128,30297,1,0,0:0:0:0:
192,256,30382,1,0,0:0:0:0:
320,192,30468,1,0,0:0:0:0:
192,128,30554,1,0,0:0:0:0:
320,256,30639,1,0,0:0:0:0:
320,128,30725,1,0,0:0:0:0:
256,256,30811,1,0,0:0:0:0:
192,128,30897,1,0,0:0:0:0:
320,256,30982,1,0,0:0:0:0:
256,128,31068,1,0,0:0:0:0:
192,256,31154,1,0,0:0:0:0:
320,192,31239,1,0,0:0:0:0:
192,192,31325,1,0,0:0:0:0:
320,256,31411,1,0,0:0:0:0:
192,128,31497,1,0,0:0:0:0:
256,256,31582,1,0,0:0:0:0:
256,256,31604,1,0,0:0:0:0:
320,128,31625,1,0,0:0:0:0:
320,128,31647,1,0,0:0:0:0:
192,192,31668,1,0,0:0:0:0:
192,192,31689,1,0,0:0:0:0:
320,256,31711,1,0,0:0:0:0:
320,256,31732,1,0,0:0:0:0:
256,128,31754,1,0,0:0:0:0:
256,128,31775,1,0,0:0:0:0:
192,256,31797,1,0,0:0:0:0:
192,256,31818,1,0,0:0:0:0:
320,192,31839,1,0,0:0:0:0:
192,128,31925,1,0,0:0:0:0:
192,128,31947,1,0,0:0:0:0:
256,256,31968,1,0,0:0:0:0:
256,256,31989,1,0,0:0:0:0:
320,128,32011,1,0,0:0:0:0:
320,128,32032,1,0,0:0:0:0:
192,192,32054,1,0,0:0:0:0:
192,192,32075,1,0,0:0:0:0:
320,256,32097,1,0,0:0:0:0:
320,256,32118,1,0,0:0:0:0:
256,128,32139,1,0,0:0:0:0:
256,128,32161,1,0,0:0:0:0:
192,256,32182,1,0,0:0:0:0:
320,192,32268,1,0,0:0:0:0:
